state,year,month,period,indicator,percent_complete,percent_pending_investigation,state_name,footnote,footnote_symbol,data_value,predicted_value
SD,2022,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.052050802,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,14,14
SD,2022,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.051851084,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,14,14
SD,2022,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.051834957,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,12,12
SD,2022,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.062396007,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,13,13
SD,2022,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.051631557,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,14,14
SD,2022,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.041485169,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,12,12
SD,2022,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.031582272,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,11,11
SD,2022,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.021215657,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,10,10
SD,2022,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.021572646,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
SD,2022,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.021822149,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
SD,2023,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.022381379,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
SD,2023,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.02283105,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
SD,2023,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.022870212,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
SD,2023,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.022854531,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
SD,2023,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.022786829,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
SD,2023,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.011388225,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
SD,2023,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.011453442,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
SD,2023,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.011414222,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
SD,2023,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.022784233,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
SD,2023,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.034160783,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
SD,2023,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.03407542,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
SD,2023,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.034352456,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
SD,2024,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.034048349,South Dakota,Underreported due to incomplete data.  Data suppressed (<10).,*,,
SD,2024,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.033692722,South Dakota,Underreported due to incomplete data.  Data suppressed (<10).,*,,
SD,2024,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.033602151,South Dakota,Underreported due to incomplete data.,*,11,11
SD,2024,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.033489618,South Dakota,Underreported due to incomplete data.,*,11,11
SD,2024,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.03342246,South Dakota,Underreported due to incomplete data.,*,10,10
SD,2024,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.03335557,South Dakota,Underreported due to incomplete data.,*,10,10
SD,2024,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.033396415,South Dakota,Underreported due to incomplete data.,*,11,11
SD,2024,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.033403853,South Dakota,Underreported due to incomplete data.,*,13,13
SD,2024,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.022378874,South Dakota,Underreported due to incomplete data.,*,14,14
SD,2024,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.011198208,South Dakota,Underreported due to incomplete data.,*,13,13
SD,2024,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.02236136,South Dakota,Underreported due to incomplete data.,*,15,15
SD,2024,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.011130899,South Dakota,Underreported due to incomplete data.,*,15,15
SD,2025,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.011133378,South Dakota,Underreported due to incomplete data.,*,14,14
SD,2025,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.022187708,South Dakota,Underreported due to incomplete data.,*,11,11
SD,2025,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.022084806,South Dakota,Underreported due to incomplete data.,*,12,12
SD,2025,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.022232103,South Dakota,Underreported due to incomplete data.,*,13,13
SD,2025,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.022234575,South Dakota,Underreported due to incomplete data.,*,14,14
SD,2025,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.022251891,South Dakota,Underreported due to incomplete data.,*,16,16
SD,2025,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.022266756,South Dakota,Underreported due to incomplete data.,*,13,13
SD,2025,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.022316447,South Dakota,Underreported due to incomplete data.,*,14,14
SD,2025,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.022192632,South Dakota,Underreported due to incomplete data.,*,13,13
SD,2025,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.022289089,South Dakota,Underreported due to incomplete data.,*,15,15
SD,2015,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.038961039,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,25,25
SD,2015,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.039042166,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,24,24
SD,2015,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.038860104,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,22,22
SD,2015,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.051666236,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,20,20
SD,2015,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.05155968,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,20,20
SD,2015,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.050948924,South Dakota,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
SD,2015,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.063299152,South Dakota,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
SD,2015,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.063363325,South Dakota,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
SD,2015,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.050314465,South Dakota,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
SD,2015,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.037769105,South Dakota,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
SD,2015,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.037902716,South Dakota,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
SD,2015,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.038003547,South Dakota,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
SD,2016,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.025664057,South Dakota,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
SD,2016,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.025601639,South Dakota,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
SD,2016,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.025644313,South Dakota,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
SD,2016,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.025487447,South Dakota,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
SD,2016,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.02543882,South Dakota,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
